Locus 1	Hs_est	0.3063157894736842	0.01512354570637119	0.040992608691989535	0.09473684210526312	0.4421052631578948
Locus 1	Ht_est	0.4891578947368421	0.00134383379501385	0.012219446227740845	0.3815789473684211	0.5110526315789474
Locus 1	G_est	0.3734777106155225	0.05849981740680556	0.08062245166122947	0.1349124613800206	0.8095238095238095
Locus 1	G_Hedrick	0.6228313869517931	0.0541785541807247	0.07758762371289543	0.3476394849785407	0.9789590254706532
Locus 1	D_est	0.48801042660885907	0.05663218035787211	0.07932505584119064	0.23999999999999988	0.88953488372093
Locus 2	Hs_est	0.4957894736842105	0.0004975069252077547	0.007434954421198967	0.4421052631578948	0.5263157894736842
Locus 2	Ht_est	0.5018947368421053	9.36398891966762e-05	0.003225590199167281	0.4921052631578947	0.5131578947368421
Locus 2	G_est	0.011932111851704359	0.0020176943017702976	0.014972917409518267	-0.0256410256410255	0.1349124613800206
Locus 2	G_Hedrick	0.028738428080913557	0.014494267918217524	0.04013071408703414	-0.08262108262108217	0.34873598507665704
Locus 2	D_est	0.020828910331754272	0.007070514401944615	0.028028783621969387	-0.055555555555555254	0.2471698113207548
